atc1,atc2,atc3,atc4,atc_code,status,eurd_substance,status2,value
D,D08,D08A,D08AJ,D08AJ01,Lithuania,"myristalkonium, benzalkonium (vaginal us",NA,1
D,D08,D08A,D08AJ,D08AJ02,none,cetrimonium / chlorhexidine,NA,1
D,D08,D08A,D08AJ,D08AJ02,none,cetrimonium bromide / lidocaine / tyroth,NA,1
D,D08,D08A,D08AJ,D08AJ03,none,cetylpyridinium,NA,1
D,D08,D08A,D08AJ,D08AJ03,none,"cetylpyridinium / lidocaine, lidocaine /",NA,1
D,D08,D08A,D08AJ,D08AJ03,France,cetylpyridinium / lysozyme,NA,1
D,D08,D08A,D08AJ,D08AJ04,none,cetrimide / chlorhexidine,NA,1
D,D08,D08A,D08AJ,D08AJ04,Belgium,"cetrimide / lidocaine, cetrimide / lidoc",NA,1
D,D08,D08A,D08AJ,D08AJ04,none,cetrimide / quinisocain chlorhydrate,NA,1
D,D08,D08A,D08AJ,D08AJ04,none,"cetrimide, cetyltrimethylammonium naprox",NA,1
D,D08,D08A,D08AJ,D08AJ05,none,benzoxonium chloride,NA,1
D,D08,D08A,D08AJ,D08AJ05,none,benzoxonium chloride / lidocaine hydroch,NA,1
D,D08,D08A,D08AJ,D08AJ06,none,didecyldimethylammonium chloride,NA,1
D,D08,D08A,D08AL,D08AL01,none,silver nitrate,NA,1
D,D08,D08A,D08AL,D08AL30,Estonia,silver sulfadiazine,NA,1
D,D08,D08A,D08AL,D08AL30,none,silver nitrate,NA,1
D,D08,D08A,D08AX,D08AX01,none,hydrogen peroxide,NA,1
D,D08,D08A,D08AX,D08AX01,none,urea hydrogen peroxide,NA,1
D,D08,D08A,D08AX,D08AX02,none,eosine,NA,1
D,D08,D08A,D08AX,D08AX02,Latvia,budesonide (for centrally authorised pro,NA,1
D,D08,D08A,D08AX,D08AX03,Poland,1-propanol / 2-propanol / orthophenylphe,NA,1
D,D08,D08A,D08AX,D08AX03,Poland,1-propanol / 2-propanol / lactic acid,NA,1
D,D08,D08A,D08AX,D08AX03,Czech Republic,phenylpropanolamine,NA,1
D,D08,D08A,D08AX,D08AX03,none,"2-propanol, 2-propanol / benzalkonium",NA,1
D,D08,D08A,D08AX,D08AX07,none,sodium hypochlorite (concentrated soluti,NA,1
D,D08,D08A,D08AX,D08AX08,France,"ethanol / povidone iodinated, povidone i",NA,1
D,D08,D08A,D08AX,D08AX08,none,ethanolamine,NA,1
D,D08,D08A,D08AX,D08AX08,none,ethanol (cutaneous route of administrati,NA,1
D,D08,D08A,D08AX,D08AX08,Czech Republic,ethanol / orthophenylphenol,NA,1
D,D08,D08A,D08AX,D08AX08,Germany,"ethanol extracts of: Iberis amara L., pl",NA,1
D,D09,D09A,D09AA,D09AA01,none,framycetin,NA,1
D,D09,D09A,D09AA,D09AA01,none,framycetin sulfate / lidocaine hydrochlo,NA,1
D,D09,D09A,D09AA,D09AA01,none,framycetin sulfate / triamcinolone aceto,NA,1
D,D09,D09A,D09AA,D09AA01,Czech Republic,framycetin sulphate / hydrocortisone ace,NA,1
D,D09,D09A,D09AA,D09AA02,none,fusidic acid / hydrocortisone acetate,NA,1
D,D09,D09A,D09AA,D09AA02,France,fusidic acid (systemic use),NA,1
D,D09,D09A,D09AA,D09AA02,France,fusidic acid (topical use),NA,1
D,D09,D09A,D09AA,D09AA03,none,nitrofural,NA,1
D,D09,D09A,D09AA,D09AA03,Slovenia,nitrofural / phenazone / tetracaine hydr,NA,1
D,D09,D09A,D09AA,D09AA05,none,benzododecinium / boric acid,NA,1
D,D09,D09A,D09AA,D09AA06,none,triclosan,NA,1
D,D09,D09A,D09AA,D09AA07,none,cetylpyridinium,NA,1
D,D09,D09A,D09AA,D09AA07,none,"cetylpyridinium / lidocaine, lidocaine /",NA,1
D,D09,D09A,D09AA,D09AA07,France,cetylpyridinium / lysozyme,NA,1
D,D09,D09A,D09AA,D09AA10,none,clioquinol,NA,1
D,D09,D09A,D09AA,D09AA10,none,clioquinol / flumetasone,NA,1
D,D09,D09A,D09AA,D09AA10,none,clioquinol / fluocinolone acetonide,NA,1
D,D09,D09A,D09AA,D09AA11,Italy,"benzalkonium (exluding vaginal use), ben",NA,1
D,D09,D09A,D09AA,D09AA11,none,benzalkonium chloride / dequalinium chlo,NA,1
D,D09,D09A,D09AA,D09AA11,Iceland,"benzalkonium chloride / ethyl alcohol, b",NA,1
D,D09,D09A,D09AA,D09AA11,none,benzalkonium / chloride solution / light,NA,1
D,D09,D09A,D09AA,D09AA11,Germany,benzalkonium / benzocaine / tyrothricin,NA,1
D,D09,D09A,D09AA,D09AA11,Lithuania,benzalkonium chloride / chlorhexidine di,NA,1
D,D09,D09A,D09AA,D09AA11,Ireland,"benzalkonium chloride / cetrimide,  cetr",NA,1
D,D09,D09A,D09AA,D09AA11,Ireland,benzalkonium chloride / isopropyl myrist,NA,1
D,D09,D09A,D09AA,D09AA11,Lithuania,"myristalkonium, benzalkonium (vaginal us",NA,1
D,D09,D09A,D09AA,D09AA12,Lithuania,chlorhexidine,NA,1
D,D09,D09A,D09AA,D09AA12,none,chlorhexidine / dexpanthenol,NA,1
D,D09,D09A,D09AA,D09AA12,none,chlorhexidine / lidocaine,NA,1
D,D09,D09A,D09AA,D09AA12,Belgium,chlorhexidine gluconate / isopropyl alco,NA,1
D,D09,D09A,D09AA,D09AA12,none,chlorhexidine digluconate / lidocaine hy,NA,1
D,D09,D09A,D09AA,D09AA12,France,"tixocortol, chlorhexidine gluconate / ti",NA,1
D,D09,D09A,D09AA,D09AA12,none,chlorhexidine / phenol,NA,1
D,D09,D09A,D09AA,D09AA12,Slovakia,chlorhexidine / tetracaine,NA,1
D,D10,D10A,D10AA,D10AA01,none,fluorometholone,NA,1
D,D10,D10A,D10AA,D10AA02,Austria,methylprednisolone (systemic use),NA,1
D,D10,D10A,D10AA,D10AA02,none,methylprednisolone (topical use),NA,1
D,D10,D10A,D10AA,D10AA03,Italy,dexamethasone (apart from centrally auth,NA,1
D,D10,D10A,D10AA,D10AA03,none,dexamethasone / framycetin / gramicidin,NA,1
D,D10,D10A,D10AA,D10AA03,none,"dexamethasone / neomycin / polymyxin b, ",NA,1
D,D10,D10A,D10AA,D10AA03,none,dexamethasone / polymyxin b / trimethopr,NA,1
D,D10,D10A,D10AA,D10AA03,Italy,dexamethasone / tobramycin (topical and ,NA,1
D,D10,D10A,D10AA,D10AA03,none,dexamethasone / lidocaine,NA,1
D,D10,D10A,D10AA,D10AA03,none,dexamethasone isonicotinate / tramazolin,NA,1
D,D10,D10A,D10AA,D10AA03,none,dexamethasone / framycetin sulfate / pol,NA,1
D,D10,D10A,D10AA,D10AA03,none,dexamethasone sodium phosphate / gentami,NA,1
D,D10,D10A,D10AA,D10AA03,Spain,dexamethasone (centrally authorised prod,NA,1
D,D10,D10A,D10AA,D10AA03,none,dexamethasone / diphenhydramine hydrochl,NA,1
D,D10,D10A,D10AA,D10AA03,none,dexamethasone / gentamicin / tetryzoline,NA,1
D,D10,D10A,D10AA,D10AA03,none,dexamethasone / heparin sodium,NA,1
D,D10,D10A,D10AA,D10AA03,France,dexamethasone (centrally authorised prod,NA,1
D,D10,D10A,D10AA,D10AA03,Germany,dexamethasone / netilmicin,NA,1
D,D10,D10A,D10AA,D10AA03,Italy,dexamethasone / tobramycin (systemic for,NA,1
D,D10,D10A,D10AB,D10AB02,France,sulfur hexafluoride,NA,1
D,D10,D10A,D10AB,D10AB02,none,mucopolysaccharide polysulfuric acid est,NA,1
D,D10,D10A,D10AB,D10AB02,none,mucopolysaccharide polysulfuric acid est,NA,1
D,D10,D10A,D10AD,D10AD01,France,tretinoin (oral formulations),NA,1
D,D10,D10A,D10AD,D10AD01,Poland,tretinoin (topical formulations),NA,1
D,D10,D10A,D10AD,D10AD01,Estonia,isotretinoin (oral formulations),NA,1
D,D10,D10A,D10AD,D10AD01,Austria,alitretinoin (oral use),NA,1
D,D10,D10A,D10AD,D10AD02,none,retinol,NA,1
D,D10,D10A,D10AD,D10AD03,Ireland,adapalene,NA,1
D,D10,D10A,D10AD,D10AD03,Sweden,adapalene / benzoyl peroxide,NA,1
D,D10,D10A,D10AD,D10AD04,Estonia,isotretinoin (oral formulations),NA,1
D,D10,D10A,D10AD,D10AD06,Sweden,trifarotene,NA,1
D,D10,D10A,D10AE,D10AE01,none,benzoyl peroxide,NA,1
D,D10,D10A,D10AE,D10AE01,Lithuania,benzoyl peroxide / clindamycin phosphate,NA,1
D,D10,D10A,D10AE,D10AE01,none,benzoyl peroxide / erythromycin,NA,1
D,D10,D10A,D10AE,D10AE01,Ireland,benzoyl peroxide hydrous / potassium hyd,NA,1
D,D10,D10A,D10AF,D10AF01,Austria,clindamycin,NA,1
D,D10,D10A,D10AF,D10AF01,Slovakia,clindamycin phosphate / tretinoin,NA,1
D,D10,D10A,D10AF,D10AF02,Slovakia,erythromycin / tretinoin,NA,1
D,D10,D10A,D10AF,D10AF02,none,erythromycin / zinc acetate,NA,1
D,D10,D10A,D10AF,D10AF02,Ireland,erythromycin (systemic use),NA,1
D,D10,D10A,D10AF,D10AF02,Ireland,erythromycin (topical use),NA,1
D,D10,D10A,D10AF,D10AF03,none,chloramphenicol,NA,1
D,D10,D10A,D10AF,D10AF03,none,chloramphenicol / dexamethasone,NA,1
D,D10,D10A,D10AF,D10AF03,none,chloramphenicol / hydrocortisone (ocular,NA,1
D,D10,D10A,D10AF,D10AF03,none,chloramphenicol / cortisone acetate / et,NA,1
D,D10,D10A,D10AF,D10AF03,none,chloramphenicol hemisuccinate / predniso,NA,1
D,D10,D10A,D10AF,D10AF04,none,demeclocycline,NA,1
D,D10,D10A,D10AF,D10AF04,Czech Republic,demeclocycline / triamcinolone,NA,1
D,D10,D10A,D10AF,D10AF05,Germany,nadifloxacin,NA,1
D,D10,D10A,D10AF,D10AF06,none,sulfacetamide,NA,1
D,D10,D10A,D10AF,D10AF07,Spain,minocycline,NA,1
D,D10,D10A,D10AX,D10AX01,Germany,aluminium chloride hexahydrate,NA,1
D,D10,D10A,D10AX,D10AX02,none,hexylresorcinol,NA,1
D,D10,D10A,D10AX,D10AX02,none,resorcinol,NA,1
D,D10,D10A,D10AX,D10AX03,Austria,azelaic acid,NA,1
D,D10,D10A,D10AX,D10AX04,none,aluminium oxide hydrated / magnesium hyd,NA,1
D,D10,D10A,D10AX,D10AX04,none,aluminium oxide / magnesium hydroxide / ,NA,1
D,D10,D10A,D10AX,D10AX05,none,dapsone,NA,1
D,D10,D10A,D10AX,D10AX05,none,dapsone / ferrous oxalate,NA,1
D,D10,D10B,D10BA,D10BA01,Estonia,isotretinoin (oral formulations),NA,1
D,D11,D11A,D11AA,D11AA01,Ireland,glycopyrronium (all indications except f,NA,1
D,D11,D11A,D11AA,D11AA01,Ireland,"neostigmine, glycopyrronium / neostigmin",NA,1
D,D11,D11A,D11AA,D11AA01,Denmark,glycopyrronium bromide (for centrally au,M,1
D,D11,D11A,D11AA,D11AA01,Latvia,glycopyrronium (indicated for the treatm,NA,1
D,D11,D11A,D11AA,D11AA01,Austria,glycopyrronium bromide / formoterol,NA,1
D,D11,D11A,D11AC,D11AC01,none,cetrimide / chlorhexidine,NA,1
D,D11,D11A,D11AC,D11AC01,Belgium,"cetrimide / lidocaine, cetrimide / lidoc",NA,1
D,D11,D11A,D11AC,D11AC01,none,cetrimide / quinisocain chlorhydrate,NA,1
D,D11,D11A,D11AC,D11AC01,none,"cetrimide, cetyltrimethylammonium naprox",NA,1
D,D11,D11A,D11AH,D11AH01,Ireland,tacrolimus (systemic formulations),NA,1
D,D11,D11A,D11AH,D11AH01,Ireland,tacrolimus (topical formulations),NA,1
D,D11,D11A,D11AH,D11AH02,Denmark,pimecrolimus,M,1
D,D11,D11A,D11AH,D11AH03,Ireland,cromoglicic acid,NA,1
D,D11,D11A,D11AH,D11AH04,Austria,alitretinoin (oral use),NA,1
D,D11,D11A,D11AH,D11AH05,Finland,dupilumab,NA,1
D,D11,D11A,D11AH,D11AH07,Finland,tralokinumab,NA,1
D,D11,D11A,D11AH,D11AH08,Croatia,abrocitinib,NA,1
D,D11,D11A,D11AH,D11AH09,Sweden,ruxolitinib,NA,1
D,D11,D11A,D11AH,D11AH09,Poland,ruxolitinib (for non-segmental vitiligo),NA,1
D,D11,D11A,D11AH,D11AH10,Netherlands,lebrikizumab,NA,1
D,D11,D11A,D11AH,D11AH11,Netherlands,delgocitinib,NA,1
D,D11,D11A,D11AX,D11AX01,Ireland,minoxidil (non topical formulations),NA,1
D,D11,D11A,D11AX,D11AX01,Ireland,minoxidil (topical formulation),NA,1
D,D11,D11A,D11AX,D11AX03,none,calcium gluconate,NA,1
D,D11,D11A,D11AX,D11AX03,none,calcium gluconate / colecalciferol / nic,NA,1
D,D11,D11A,D11AX,D11AX05,Denmark,magnesium sulfate,M,1
D,D11,D11A,D11AX,D11AX05,Czech Republic,magnesium sulfate / sodium sulfate / pot,NA,1
D,D11,D11A,D11AX,D11AX09,none,oxaceprol,NA,1
D,D11,D11A,D11AX,D11AX10,Sweden,finasteride,NA,1
D,D11,D11A,D11AX,D11AX11,none,hydroquinone,NA,1
D,D11,D11A,D11AX,D11AX12,none,pyrithione zinc,NA,1
D,D11,D11A,D11AX,D11AX16,Ireland,eflornithine (topical use),NA,1
D,D11,D11A,D11AX,D11AX18,Denmark,diclofenac / misoprostol,K,1
D,D11,D11A,D11AX,D11AX18,none,diclofenac sodium / orphenadrine citrate,NA,1
D,D11,D11A,D11AX,D11AX18,Denmark,diclofenac (systemic formulations),K,1
D,D11,D11A,D11AX,D11AX18,Portugal,deanol and all combinations with deanol ,NA,1
D,D11,D11A,D11AX,D11AX18,none,diclofenac / pyridoxine / thiamine,NA,1
D,D11,D11A,D11AX,D11AX18,Denmark,"diclofenac (topical formulations), diclo",K,1
D,D11,D11A,D11AX,D11AX18,Denmark,diclofenac / omeprazole,K,1
D,D11,D11A,D11AX,D11AX21,Ireland,brimonidine (except for the centrally au,NA,1
D,D11,D11A,D11AX,D11AX21,Germany,brimonidine / timolol,NA,1
D,D11,D11A,D11AX,D11AX21,Ireland,brimonidine (centrally authorised produc,NA,1
D,D11,D11A,D11AX,D11AX22,France,ivermectin (topical use),NA,1
D,D11,D11A,D11AX,D11AX22,France,ivermectin (systemic use),NA,1
D,D11,D11A,D11AX,D11AX24,Sweden,deoxycholic acid,NA,1
D,D11,D11A,D11AX,D11AX24,Poland,chenodeoxycholic acid (inborn error in p,NA,1
D,D11,D11A,D11AX,D11AX24,Malta,"ursodeoxycholic acid, tauroursodeoxychol",NA,1
D,D11,D11A,D11AX,D11AX25,none,hydrogen peroxide,NA,1
D,D11,D11A,D11AX,D11AX25,none,urea hydrogen peroxide,NA,1
D,D11,D11A,D11AX,D11AX26,none,caffeine,NA,1
D,D11,D11A,D11AX,D11AX26,Austria,caffeine (apnea),NA,1
D,D11,D11A,D11AX,D11AX26,none,caffeine / dihydroergocryptine mesilate,NA,1
D,D11,D11A,D11AX,D11AX26,none,caffeine / diphenhydramine,NA,1
D,D11,D11A,D11AX,D11AX26,France,caffeine / ergotamine,NA,1
D,D11,D11A,D11AX,D11AX26,none,caffeine / isometheptene / metamizole,NA,1
D,D11,D11A,D11AX,D11AX26,none,caffeine / metamizole,NA,1
D,D11,D11A,D11AX,D11AX26,none,caffeine / phenazone,NA,1
D,D11,D11A,D11AX,D11AX26,none,caffeine citrate / glyceryl trinitrate,NA,1
D,D11,D11A,D11AX,D11AX26,none,"caffeine / dimenhydrinate, dimenhydrinat",NA,1
D,D11,D11A,D11AX,D11AX26,none,anhydrous caffeine / codeine phosphate /,NA,1
D,D11,D11A,D11AX,D11AX26,Slovakia,caffeine / drotaverine hydrochloride / m,NA,1
D,D11,D11A,D11AX,D11AX26,none,caffeine / moxastine teoclate,NA,1
D,D11,D11A,D11AX,D11AX26,none,caffeine / paracetamol,NA,1
D,D11,D11A,D11AX,D11AX26,none,caffeine / paracetamol / phenylephrine h,NA,1
D,D11,D11A,D11AX,D11AX26,Romania,"caffeine / paracetamol / propyphenazone,",NA,1
D,D11,D11A,D11AX,D11AX26,none,caffeine / guaifenesin / paracetamol,NA,1
D,D11,D11A,D11AX,D11AX26,none,caffeine / codeine / paracetamol / propy,NA,1
D,D11,D11A,D11AX,D11AX26,none,caffeine / dextropropoxyphene / paraceta,NA,1
D,D11,D11A,D11AX,D11AX26,Sweden,caffeine / dexpanthenol / nicotinamide /,NA,1
D,D11,D11A,D11AX,D11AX27,Estonia,oxymetazoline,NA,1
G,G01,G01A,G01AA,G01AA01,none,nystatin,NA,1
G,G01,G01A,G01AA,G01AA01,none,nystatine / tolnaftate,NA,1
G,G01,G01A,G01AA,G01AA01,none,"tinidazole, nystatin / tinidazole",NA,1
G,G01,G01A,G01AA,G01AA02,none,natamycin,NA,1
G,G01,G01A,G01AA,G01AA05,none,chloramphenicol,NA,1
G,G01,G01A,G01AA,G01AA05,none,chloramphenicol / dexamethasone,NA,1
G,G01,G01A,G01AA,G01AA05,none,chloramphenicol / hydrocortisone (ocular,NA,1
G,G01,G01A,G01AA,G01AA05,none,chloramphenicol / cortisone acetate / et,NA,1
G,G01,G01A,G01AA,G01AA05,none,chloramphenicol hemisuccinate / predniso,NA,1
G,G01,G01A,G01AA,G01AA07,none,"oxytetracycline, hydrocortisone / oxytet",NA,1
G,G01,G01A,G01AA,G01AA09,none,mepartricin,NA,1
G,G01,G01A,G01AA,G01AA10,Austria,clindamycin,NA,1
G,G01,G01A,G01AA,G01AA10,Slovakia,clindamycin phosphate / tretinoin,NA,1
G,G01,G01A,G01AC,G01AC01,none,diiodohydroxyquinoline,NA,1
G,G01,G01A,G01AC,G01AC02,none,clioquinol,NA,1
G,G01,G01A,G01AC,G01AC02,none,clioquinol / flumetasone,NA,1
G,G01,G01A,G01AC,G01AC02,none,clioquinol / fluocinolone acetonide,NA,1
G,G01,G01A,G01AC,G01AC03,Romania,chlorquinaldol,NA,1
G,G01,G01A,G01AC,G01AC03,Romania,chlorquinaldol (vaginal tablet) / promes,NA,1
G,G01,G01A,G01AC,G01AC05,Italy,"dequalinium, dequalinium / cinchocaine, ",NA,1
G,G01,G01A,G01AC,G01AC30,none,diiodohydroxyquinoline,NA,1
G,G01,G01A,G01AD,G01AD01,none,lactic acid,NA,1
G,G01,G01A,G01AD,G01AD01,Poland,lactic acid / salicylic acid,NA,1
G,G01,G01A,G01AD,G01AD01,none,lactic acid / propylene glycol,NA,1
G,G01,G01A,G01AD,G01AD01,Slovenia,"lactic acid / urea, urea",NA,1
G,G01,G01A,G01AD,G01AD01,none,lactic acid/oxalic acid / nitric acid / ,NA,1
G,G01,G01A,G01AD,G01AD02,Greece,acetic acid,NA,1
G,G01,G01A,G01AD,G01AD03,none,ascorbic acid / dichlorobenzyl alcohol,NA,1
G,G01,G01A,G01AD,G01AD03,none,ascorbic acid / caffeine / glucuronamide,NA,1
G,G01,G01A,G01AD,G01AD03,none,ascorbic acid / paracetamol,NA,1
G,G01,G01A,G01AD,G01AD03,none,ascorbic acid / caffeine / paracetamol,NA,1
G,G01,G01A,G01AD,G01AD03,Lithuania,ascorbic acid / paracetamol / phenylephr,NA,1
G,G01,G01A,G01AD,G01AD03,none,ascorbic acid / potassium aspartate / po,NA,1
G,G01,G01A,G01AD,G01AD03,France,ascorbic acid / chlorphenamine / paracet,NA,1
G,G01,G01A,G01AD,G01AD03,none,ascorbic acid / caffeine / chlorphenamin,NA,1
G,G01,G01A,G01AD,G01AD03,Poland,"ascorbic acid / magnesium oxide, magnesi",NA,1
G,G01,G01A,G01AD,G01AD03,Austria,ascorbic acid / paracetamol / pheniramin,NA,1
G,G01,G01A,G01AD,G01AD03,Hungary,ascorbic acid / caffeine / paracetamol /,NA,1
G,G01,G01A,G01AD,G01AD03,none,ascorbic acid / paracetamol / pseudoephe,NA,1
G,G01,G01A,G01AD,G01AD03,Estonia,ascorbic acid / paracetamol / pheniramin,NA,1
G,G01,G01A,G01AD,G01AD03,none,ascorbic acid / guaifenesin / paracetamo,NA,1
G,G01,G01A,G01AD,G01AD03,Romania,ascorbic acid,NA,1
G,G01,G01A,G01AD,G01AD03,none,ascorbic acid / biotin / calcium pantote,NA,1
G,G01,G01A,G01AD,G01AD03,Italy,ascorbic acid / cyanocobalamin / folic a,NA,1
G,G01,G01A,G01AD,G01AD03,none,ascorbic acid / paracetamol / propyphena,NA,1
G,G01,G01A,G01AD,G01AD03,Spain,ascorbic acid / potassium bicarbonate,NA,1
G,G01,G01A,G01AD,G01AD03,none,ascorbic acid / colecalciferol / retinol,NA,1
G,G01,G01A,G01AD,G01AD03,Poland,"ascorbic acid / rutoside, ascorbic acid ",NA,1
G,G01,G01A,G01AD,G01AD03,Romania,"ascorbic acid / calcium, ascorbic acid /",NA,1
G,G01,G01A,G01AD,G01AD03,none,ascorbic acid / acid folic / alfa-tocoph,NA,1
G,G01,G01A,G01AD,G01AD03,Iceland,ascorbic acid / magnesium aspartate / le,NA,1
G,G01,G01A,G01AD,V09,none,technetium (99mTc) trimethylphenylcarbam,NA,1
G,G01,G01A,G01AF,G01AF01,none,metronidazole,NA,1
G,G01,G01A,G01AF,G01AF01,Czech Republic,"metronidazole / miconazole, chlorquinald",NA,1
G,G01,G01A,G01AF,G01AF01,none,metronidazole / spiramycin,NA,1
G,G01,G01A,G01AF,G01AF01,Romania,metronidazole / neomycin / nystatin,NA,1
G,G01,G01A,G01AF,G01AF02,none,clotrimazole / hexamidine diisetionate /,NA,1
G,G01,G01A,G01AF,G01AF02,Hungary,clotrimazole,NA,1
G,G01,G01A,G01AF,G01AF02,Portugal,clotrimazole / dexamethasone,NA,1
G,G01,G01A,G01AF,G01AF02,Ireland,clotrimazole / hydrocortisone,NA,1
G,G01,G01A,G01AF,G01AF02,Romania,clotrimazole / metronidazole,NA,1
G,G01,G01A,G01AF,G01AF02,Germany,clotrimazole / zinc oxide,NA,1
G,G01,G01A,G01AF,G01AF02,none,clotrimazole / hexamidine diisetionate,NA,1
G,G01,G01A,G01AF,G01AF04,Sweden,"miconazole, hydrocortisone / miconazole ",NA,1
G,G01,G01A,G01AF,G01AF05,Hungary,"econazole, econazole nitrate / triamcino",NA,1
G,G01,G01A,G01AF,G01AF06,none,ornidazole,NA,1
G,G01,G01A,G01AF,G01AF07,none,isoconazole,NA,1
G,G01,G01A,G01AF,G01AF08,Portugal,"tioconazole, tioconazole / hydrocortison",NA,1
G,G01,G01A,G01AF,G01AF11,Iceland,ketoconazole,NA,1
G,G01,G01A,G01AF,G01AF11,Croatia,ketoconazole (centrally authorised produ,NA,1
G,G01,G01A,G01AF,G01AF12,Denmark,fenticonazole,M,1
G,G01,G01A,G01AF,G01AF15,Hungary,butoconazole,NA,1
G,G01,G01A,G01AF,G01AF16,none,omoconazole,NA,1
G,G01,G01A,G01AF,G01AF17,none,oxiconazole,NA,1
G,G01,G01A,G01AF,G01AF18,Spain,flutrimazole,NA,1
G,G01,G01A,G01AF,G01AF19,Portugal,sertaconazole,NA,1
G,G01,G01A,G01AF,G01AF21,none,"tinidazole, nystatin / tinidazole",NA,1
G,G01,G01A,G01AX,G01AX02,Romania,inosine pranobex,NA,1
G,G01,G01A,G01AX,G01AX03,none,policresulen,NA,1
G,G01,G01A,G01AX,G01AX05,none,nifuratel,NA,1
G,G01,G01A,G01AX,G01AX05,none,nifuratel / nystatin,NA,1
G,G01,G01A,G01AX,G01AX06,none,furazolidone,NA,1
G,G01,G01A,G01AX,G01AX12,Hungary,ciclopirox and ciclopirox olamine,NA,1
G,G01,G01A,G01AX,G01AX14,none,doederlein bacillus selected strain (lac,NA,1
G,G01,G01A,G01AX,G01AX14,Germany,lactobacillus all subspecies and combina,NA,1
G,G01,G01A,G01AX,G01AX16,none,hexetidine,NA,1
G,G02,G02A,G02AB,G02AB01,none,methylergometrine,NA,1
G,G02,G02A,G02AB,G02AB03,none,ergometrine,NA,1
G,G02,G02A,G02AB,G02AB03,none,ergometrine / oxytocin,NA,1
G,G02,G02A,G02AB,G02AB03,none,methylergometrine,NA,1
G,G02,G02A,G02AD,G02AD01,none,dinoprost trometamol,NA,1
G,G02,G02A,G02AD,G02AD01,Sweden,dinoprostone,NA,1
G,G02,G02A,G02AD,G02AD02,Sweden,dinoprostone,NA,1
G,G02,G02A,G02AD,G02AD03,Sweden,gemeprost,NA,1
G,G02,G02A,G02AD,G02AD04,Czech Republic,carboprost,NA,1
G,G02,G02A,G02AD,G02AD05,France,sulprostone,NA,1
G,G02,G02A,G02AD,G02AD06,none,misoprostol / naproxen,NA,1
G,G02,G02A,G02AD,G02AD06,Denmark,misoprostol (gastrointestinal indication,M,1
G,G02,G02A,G02AD,G02AD06,Denmark,misoprostol (gynaecological indication -,M,1
G,G02,G02A,G02AD,G02AD06,Denmark,misoprostol (gynaecological indication -,M,1
G,G02,G02C,G02CA,G02CA01,none,ritodrine hydrochloride,NA,1
G,G02,G02C,G02CA,G02CA03,Croatia,fenoterol (respiratory indications),NA,1
G,G02,G02C,G02CA,G02CA03,Netherlands,fenoterol / ipratropium,NA,1
G,G02,G02C,G02CB,G02CB01,Spain,bromocriptine,NA,1
G,G02,G02C,G02CB,G02CB03,Italy,cabergoline,NA,1
G,G02,G02C,G02CB,G02CB04,Sweden,quinagolide,NA,1
G,G02,G02C,G02CB,G02CB05,Italy,metergoline,NA,1
G,G02,G02C,G02CC,G02CC01,Austria,dexibuprofen,NA,1
G,G02,G02C,G02CC,G02CC01,Czech Republic,ibuprofen / levomenthol,NA,1
G,G02,G02C,G02CC,G02CC01,France,ibuprofen / pseudoephedrine,NA,1
G,G02,G02C,G02CC,G02CC01,Ireland,ibuprofen (indicated in ductus arteriosu,NA,1
G,G02,G02C,G02CC,G02CC01,none,ibuprofen / phenylephrine,NA,1
G,G02,G02C,G02CC,G02CC01,Lithuania,ibuprofen / paracetamol,NA,1
G,G02,G02C,G02CC,G02CC01,Malta,"ibuprofen, ibuprofen lysine (not indicat",NA,1
G,G02,G02C,G02CC,G02CC02,Italy,naproxen,NA,1
G,G02,G02C,G02CC,G02CC02,Netherlands,"sumatriptan, naproxen / sumatriptan",NA,1
G,G02,G02C,G02CC,G02CC02,none,"cetrimide, cetyltrimethylammonium naprox",NA,1
G,G02,G02C,G02CC,G02CC03,Italy,benzydamine,NA,1
G,G02,G02C,G02CC,G02CC03,Italy,benzydamine / cetylpyridine,NA,1
G,G02,G02C,G02CX,G02CX01,Italy,atosiban,NA,1
G,G02,G02C,G02CX,G02CX06,Germany,fezolinetant,NA,1
G,G03,G03A,G03AC,G03AC01,Finland,norethisterone,NA,1
G,G03,G03A,G03AC,G03AC02,none,lynestrenol,NA,1
G,G03,G03A,G03AC,G03AC03,France,"levonorgestrel / ethinylestradiol, ethin",NA,1
G,G03,G03A,G03AC,G03AC03,Germany,levonorgestrel (for emergency contracept,NA,1
G,G03,G03A,G03AC,G03AC03,Germany,levonorgestrel (all indications except e,NA,1
G,G03,G03A,G03AC,G03AC05,none,megestrol,NA,1
G,G03,G03A,G03AC,G03AC05,Poland,nomegestrol,NA,1
G,G03,G03A,G03AC,G03AC06,none,medroxyprogesterone,NA,1
G,G03,G03A,G03AC,G03AC08,Netherlands,etonogestrel,NA,1
G,G03,G03A,G03AC,G03AC09,Sweden,desogestrel,NA,1
G,G03,G03A,G03AC,G03AC09,Finland,desogestrel / ethinylestradiol,NA,1
G,G03,G03A,G03AC,G03AC10,Netherlands,drospirenone / estradiol,NA,1
G,G03,G03A,G03AC,G03AC10,Netherlands,drospirenone / ethinylestradiol,NA,1
G,G03,G03A,G03AC,G03AC10,Sweden,drospirenone,NA,1
G,G03,G03A,G03AC,G03AC10,Germany,drospirenone / estetrol,NA,1
